"OWNER","TABLE_NAME","COLUMN_ID","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","NULLABLE"
NEAC,DMRV_VIEW_COLUMNS,3,VIEW_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_COLUMNS,4,CONTAINER_ID,VARCHAR2,70,,N
NEAC,DMRV_VIEW_COLUMNS,5,CONTAINER_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_COLUMNS,6,CONTAINER_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_COLUMNS,7,CONTAINER_ALIAS,VARCHAR2,256,,Y
NEAC,DMRV_VIEW_COLUMNS,8,IS_EXPRESSION,CHAR,1,,Y
NEAC,DMRV_VIEW_COLUMNS,9,COLUMN_ID,VARCHAR2,70,,N
NEAC,DMRV_VIEW_COLUMNS,10,COLUMN_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_COLUMNS,11,COLUMN_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_COLUMNS,12,COLUMN_ALIAS,VARCHAR2,256,,Y
NEAC,DMRV_VIEW_COLUMNS,13,NATIVE_TYPE,VARCHAR2,60,,Y
NEAC,DMRV_VIEW_COLUMNS,14,TYPE,CHAR,1,,Y
NEAC,DMRV_VIEW_COLUMNS,15,EXPRESSION,VARCHAR2,2000,,Y
NEAC,DMRV_VIEW_COLUMNS,16,SEQUENCE,NUMBER,22,3,N
NEAC,DMRV_VIEW_COLUMNS,17,PERSONALLY_ID_INFORMATION,CHAR,1,,Y
NEAC,DMRV_VIEW_COLUMNS,18,SENSITIVE_INFORMATION,CHAR,1,,Y
NEAC,DMRV_VIEW_COLUMNS,19,MASK_FOR_NONE_PRODUCTION,CHAR,12,,Y
NEAC,DMRV_VIEW_COLUMNS,20,MODEL_ID,VARCHAR2,70,,N
NEAC,DMRV_VIEW_COLUMNS,21,MODEL_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_COLUMNS,22,MODEL_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_COLUMNS,23,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_CONTAINERS,1,VIEW_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_CONTAINERS,2,VIEW_ID,VARCHAR2,70,,N
NEAC,DMRV_VIEW_CONTAINERS,3,VIEW_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_CONTAINERS,4,CONTAINER_ID,VARCHAR2,70,,N
NEAC,DMRV_VIEW_CONTAINERS,5,CONTAINER_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_CONTAINERS,6,CONTAINER_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_CONTAINERS,7,TYPE,CHAR,1,,N
NEAC,DMRV_VIEW_CONTAINERS,8,ALIAS,VARCHAR2,256,,Y
NEAC,DMRV_VIEW_CONTAINERS,9,SEQUENCE,NUMBER,22,3,N
NEAC,DMRV_VIEW_CONTAINERS,10,MODEL_ID,VARCHAR2,70,,N
NEAC,DMRV_VIEW_CONTAINERS,11,MODEL_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_CONTAINERS,12,MODEL_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_CONTAINERS,13,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_ORDER_GROUPBY,1,VIEW_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_ORDER_GROUPBY,2,VIEW_ID,VARCHAR2,70,,N
NEAC,DMRV_VIEW_ORDER_GROUPBY,3,VIEW_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_ORDER_GROUPBY,4,CONTAINER_ID,VARCHAR2,70,,N
NEAC,DMRV_VIEW_ORDER_GROUPBY,5,CONTAINER_OVID,VARCHAR2,36,,N
NEAC,DMRV_VIEW_ORDER_GROUPBY,6,CONTAINER_NAME,VARCHAR2,256,,N
NEAC,DMRV_VIEW_ORDER_GROUPBY,7,CONTAINER_ALIAS,VARCHAR2,256,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,8,IS_EXPRESSION,CHAR,1,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,9,USAGE,CHAR,1,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,10,SEQUENCE,NUMBER,22,3,N
NEAC,DMRV_VIEW_ORDER_GROUPBY,11,COLUMN_ID,VARCHAR2,70,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,12,COLUMN_OVID,VARCHAR2,36,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,13,COLUMN_NAME,VARCHAR2,256,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,14,COLUMN_ALIAS,VARCHAR2,256,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,15,SORT_ORDER,VARCHAR2,4,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,16,EXPRESSION,VARCHAR2,2000,,Y
NEAC,DMRV_VIEW_ORDER_GROUPBY,17,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DROGA,1,ID_DROGA,NUMBER,22,,N
NEAC,DROGA,2,NUM_BO,VARCHAR2,255,,Y
NEAC,DROGA,3,NATUREZA_FATO,VARCHAR2,500,,Y
NEAC,DROGA,4,DATA_HORA_FATO,TIMESTAMP(6),11,,Y
NEAC,DROGA,5,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,DROGA,6,TIPO_DROGA,VARCHAR2,255,,Y
NEAC,DROGA,7,UNIDADE_MEDIDA,VARCHAR2,255,,Y
NEAC,DROGA,8,QTDE_DROGA,NUMBER,22,,Y
NEAC,EMAIL,1,ID,NUMBER,22,11,N
NEAC,EMAIL,2,ASSUNTO_EMAIL,VARCHAR2,255,,Y
NEAC,EMAIL,3,CORPO_EMAIL,VARCHAR2,2000,,Y
NEAC,EMAIL,4,NOME_EMAIL,VARCHAR2,255,,Y
NEAC,EMAIL,5,SMTP,VARCHAR2,255,,Y
NEAC,EMAIL,6,PORTA,VARCHAR2,255,,Y
NEAC,EMAIL,7,EMAIL_NEAC,VARCHAR2,255,,Y
NEAC,EMAIL,8,PASS_NEAC,VARCHAR2,255,,Y
NEAC,ENVOLVIDO,1,NUMERO,VARCHAR2,14,,Y
NEAC,ENVOLVIDO,2,PROFISSAO,NUMBER,22,,Y
NEAC,ENVOLVIDO,3,ESTADO_CIVIL,NUMBER,22,,Y
NEAC,ENVOLVIDO,4,IDADE,NUMBER,22,,Y
NEAC,ENVOLVIDO,5,COR_PELE,NUMBER,22,,Y
NEAC,ENVOLVIDO,6,SEXO,CHAR,3,,Y
NEAC,ENVOLVIDO,7,ESCOLARIDADE,NUMBER,22,,Y
NEAC,ENVOLVIDO,8,DATA_HORA_REGISTRO,TIMESTAMP(6),11,,Y
NEAC,ESTABELECIMENTO,1,ID_ESTABELECIMENTO,NUMBER,22,38,N
NEAC,ESTABELECIMENTO,2,ID_AMBIENTE_FK,NUMBER,22,38,N
NEAC,ESTABELECIMENTO,3,ESTABELECIMENTO,VARCHAR2,255,,Y
NEAC,FROTA,1,ID,VARCHAR2,255,,N
NEAC,FROTA,2,TIPO_VEICULO,VARCHAR2,255,,Y
NEAC,FROTA,3,"2016",NUMBER,22,11,Y
NEAC,FROTA,4,"2015",NUMBER,22,11,Y
NEAC,FROTA,5,"2014",NUMBER,22,11,Y
NEAC,FROTA,6,"2013",NUMBER,22,11,Y
NEAC,FROTA,7,"2012",NUMBER,22,11,Y
NEAC,GEOCODE_UOPM,1,ID_TERRAVIEW,VARCHAR2,255,,Y
NEAC,GEOCODE_UOPM,2,CD_GEOCODI,VARCHAR2,255,,N
NEAC,GEOCODE_UOPM,3,NM_BAIRRO,VARCHAR2,255,,Y
NEAC,GEOCODE_UOPM,4,NM_MUNICIP,VARCHAR2,255,,Y
NEAC,GEOCODE_UOPM,5,UOP_PM,VARCHAR2,255,,Y
NEAC,GEOCODE_UOPM,6,CIDADE_NEAC,VARCHAR2,255,,Y
NEAC,GEOCODE_UOPM,7,BAIRRO_NEAC,VARCHAR2,255,,Y
NEAC,GP_AMBIENTE,1,AMBIENTE,VARCHAR2,255,,Y
NEAC,GP_AMBIENTE,2,GP_AMBIENTE,VARCHAR2,255,,Y
NEAC,GP_ANTECEDENTES,1,ANTECEDENTES_VITIMA,VARCHAR2,255,,Y
NEAC,GP_ANTECEDENTES,2,GP_ANTECEDENTES,VARCHAR2,255,,Y
NEAC,GP_IDADE,1,IDADE,VARCHAR2,255,,Y
NEAC,GP_IDADE,2,GP_IDADE,VARCHAR2,255,,Y
NEAC,INDICADORES_SEGURANCA,1,TIPO_INDICADOR,VARCHAR2,20,,N
NEAC,INDICADORES_SEGURANCA,2,CIDADE_FATO,VARCHAR2,100,,Y
NEAC,INDICADORES_SEGURANCA,3,QUANTIDADE,NUMBER,22,,Y
NEAC,INDICADORES_SEGURANCA,4,MES_ANO,VARCHAR2,7,,Y
NEAC,IP_TCO,1,NUMERO,VARCHAR2,14,,Y
NEAC,IP_TCO,2,BO,VARCHAR2,14,,Y
NEAC,IP_TCO,3,SITUACAO,VARCHAR2,10,,Y
NEAC,IP_TCO,4,TIPO,VARCHAR2,3,,Y
NEAC,IP_TCO,5,DATA_HORA_REGISTRO,TIMESTAMP(6),11,,Y
NEAC,IP_TCO,6,PECA_INSTAURACAO,NUMBER,22,,Y
NEAC,IP_TCO,7,TIPO_CONCLUSAO,NUMBER,22,,Y
NEAC,IP_TCO,8,DATA_HORA_INSTAURACAO,TIMESTAMP(6),11,,Y
NEAC,IP_TCO,9,DATA_HORA_CONCLUSAO,TIMESTAMP(6),11,,Y
NEAC,LINHA_ONIBUS,1,ID,NUMBER,22,38,N
NEAC,LINHA_ONIBUS,2,NUM_LINHA,VARCHAR2,255,,Y
NEAC,LINHA_ONIBUS,3,DESC_LINHA,VARCHAR2,255,,Y
NEAC,LINHA_ONIBUS,4,NUM_DESC_LINHA,VARCHAR2,255,,Y
NEAC,LINHA_ONIBUS,5,EMPRESA,VARCHAR2,255,,Y
NEAC,LOGRADOUROS,1,COD_LOGRADOURO,NUMBER,22,8,N
NEAC,LOGRADOUROS,2,DSC_LOGRADOURO,VARCHAR2,100,,N
NEAC,LOG_SISTEMA,1,ID,NUMBER,22,,N
NEAC,LOG_SISTEMA,2,USUARIO,VARCHAR2,15,,Y
NEAC,LOG_SISTEMA,3,EVENTO,VARCHAR2,8,,Y
NEAC,LOG_SISTEMA,4,REGISTRO,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,5,TABELA,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,6,IP,VARCHAR2,100,,Y
NEAC,LOG_SISTEMA,7,DATA_EVENTO,TIMESTAMP(0),7,,Y
NEAC,LOG_SISTEMA,8,VALOR_ANTERIOR,CLOB,4000,,Y
NEAC,LOG_SISTEMA,9,VALOR_ATUALIZADO,CLOB,4000,,Y
NEAC,LOG_SISTEMA,10,SUBJ_ANTE,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,11,SUBJ_ATUAL,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,12,SUBJC_ANTE,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,13,SUBJC_ATUAL,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,14,DATA_ANTE,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,15,DATA_ATUAL,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,16,CIDADE_ANTE,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,17,CIDADE_ATUAL,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,18,BAIRRO_ANTE,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,19,BAIRRO_ATUAL,VARCHAR2,255,,Y
NEAC,LOG_SISTEMA,20,LOG_ESP,CHAR,1,,Y
NEAC,MIGRATIONS,1,ID,NUMBER,22,10,N
NEAC,MIGRATIONS,2,MIGRATION,VARCHAR2,255,,N
NEAC,MIGRATIONS,3,BATCH,NUMBER,22,10,N
NEAC,MORTE_TESTE,1,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,MORTE_TESTE,2,LOCAL_FATO,VARCHAR2,255,,Y
NEAC,MORTE_TESTE,3,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,MORTE_TESTE,4,ID_CONTROLE_MORTE,NUMBER,22,,N
NEAC,MORTE_TESTE,5,OBS_GEO,VARCHAR2,255,,Y
NEAC,MORTE_TESTE,6,LAT,NUMBER,22,,Y
NEAC,MORTE_TESTE,7,LNG,NUMBER,22,,Y
NEAC,MORTE_TESTE1,1,LAT,NUMBER,22,,Y
NEAC,MORTE_TESTE1,2,LON,NUMBER,22,,Y
NEAC,MORTE_TESTE1,3,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,MORTE_TESTE1,4,LOCAL_FATO,VARCHAR2,255,,Y
NEAC,MORTE_TESTE1,5,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,MORTE_TESTE1,6,ID_CONTROLE_MORTE,NUMBER,22,,Y
NEAC,MORTE_TESTE1,7,OBS_GEO,VARCHAR2,255,,Y
NEAC,MOTIVACAO,1,ID,NUMBER,22,,Y
NEAC,MOTIVACAO,2,MOTIVACAO,VARCHAR2,100,,Y
NEAC,MOTIVACAO,3,MOTIVACAO_NOVO,VARCHAR2,100,,Y
NEAC,MOTIVACAO,4,GRP_MOTIVACAO,VARCHAR2,100,,Y
NEAC,MOTOS,1,VEIC,VARCHAR2,255,,Y
NEAC,MUNICIPIO_IBGE,1,CODIGO_IBGE,VARCHAR2,255,,Y
NEAC,MUNICIPIO_IBGE,2,MUNICIPIO,VARCHAR2,255,,Y
NEAC,NATUREZA_GRUPO_CRIME,1,NATUREZA,VARCHAR2,2000,,Y
NEAC,NATUREZA_GRUPO_CRIME,2,GRUPO_CRIME,VARCHAR2,2000,,Y
NEAC,NATUREZA_GRUPO_CRIME,3,NATUREZA_JURIDICA,VARCHAR2,2000,,Y
NEAC,NATUREZA_GRUPO_CRIME,4,CMVR,NUMBER,22,,Y
NEAC,NATUREZA_GRUPO_CRIME,5,SUBJETIVIDADE,VARCHAR2,2000,,Y
NEAC,NATUREZA_GRUPO_CRIME,6,NATUREZA_CPP,VARCHAR2,2000,,Y
NEAC,NATUREZA_GRUPO_CRIME,7,ID,NUMBER,22,,N
NEAC,NATUREZAS_ALTERADAS,1,NUM_BO,VARCHAR2,14,,Y
NEAC,NATUREZAS_ALTERADAS,2,VLR_ANTIGO,VARCHAR2,255,,Y
NEAC,NATUREZAS_ALTERADAS,3,VLR_NOVO,VARCHAR2,255,,Y
NEAC,NATUREZAS_ALTERADAS,4,DATA_HORA_ALTERACAO,DATE,7,,Y
NEAC,NATUREZAS_ALTERADAS,5,ID,NUMBER,22,,N
NEAC,NATUREZAS_CPP_SISPOL,1,ID,NUMBER,22,38,N
NEAC,NATUREZAS_CPP_SISPOL,2,CODIGO_NAT_CPP,NUMBER,22,38,Y
NEAC,NATUREZAS_CPP_SISPOL,3,NATUREZA_CPP_LIMPA,VARCHAR2,2000,,Y
NEAC,NATUREZAS_CPP_SISPOL,4,CODIGO_NAT_SISPOL,NUMBER,22,38,Y
NEAC,NATUREZAS_CPP_SISPOL,5,NATUREZA_SISPOL,VARCHAR2,255,,Y
NEAC,NEAC_SISTEMAS,1,ID_SISTEMA,NUMBER,22,,N
NEAC,NEAC_SISTEMAS,2,ARCGIS,CHAR,1,,Y
NEAC,NEAC_SISTEMAS,3,PENTAHO,CHAR,1,,Y
NEAC,NEAC_SISTEMAS,4,SIESP,CHAR,1,,Y
NEAC,OCRIM,1,SEXO,VARCHAR2,50,,Y
NEAC,OCRIM,2,ORCRIM,VARCHAR2,50,,Y
NEAC,OCRIM,3,NOME,VARCHAR2,255,,Y
NEAC,OCRIM,4,VULGO_ATUAL,VARCHAR2,100,,Y
NEAC,OCRIM,5,VULGOS_ANTERIORES,VARCHAR2,500,,Y
NEAC,OCRIM,6,NUM_ENVOLVIDO_SISPOL,VARCHAR2,100,,Y
NEAC,OCRIM,7,ALCATRAZ,VARCHAR2,100,,Y
NEAC,OCRIM,8,PLACA,VARCHAR2,50,,Y
NEAC,OCRIM,9,DATA_DE_BATISMO,VARCHAR2,100,,Y
NEAC,OCRIM,10,PADRINHOS_REFERENCIAS,VARCHAR2,2000,,Y
NEAC,OCRIM,11,FACULDADES,VARCHAR2,255,,Y
NEAC,OCRIM,12,FUNCAO,VARCHAR2,255,,Y
NEAC,OCRIM,13,QUEBRADA,VARCHAR2,255,,Y
NEAC,OCRIM,14,LOCAL,VARCHAR2,255,,Y
NEAC,OCRIM,15,TELEFONE,VARCHAR2,255,,Y
NEAC,OCRIM,16,DATA,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,1,ID_CONTROLE_MORTE,NUMBER,22,,N
NEAC,PAINEL_CVLI,2,SUBJETIVIDADE,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,3,SUBJETIVIDADE_COMPLEMENTAR,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,4,DATA_HORA_FATO,TIMESTAMP(6),11,,Y
NEAC,PAINEL_CVLI,5,HORA,NUMBER,22,,Y
NEAC,PAINEL_CVLI,6,DIA,NUMBER,22,,Y
NEAC,PAINEL_CVLI,7,MES,NUMBER,22,,Y
NEAC,PAINEL_CVLI,8,ANO,NUMBER,22,,Y
NEAC,PAINEL_CVLI,9,SEMANA,VARCHAR2,3,,Y
NEAC,PAINEL_CVLI,10,IDADE_VITIMA,NUMBER,22,,Y
NEAC,PAINEL_CVLI,11,SEXO_VITIMA,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,12,COR_RACA_VITIMA,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,13,ESTADO_CIVIL_VITIMA,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,14,ESCOLARIDADE_VITIMA,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,15,BAIRRO_VITIMA,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,16,OCUPACAO_VITIMA,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,17,SITUACAO_ESPECIAL,VARCHAR2,100,,Y
NEAC,PAINEL_CVLI,18,INSTRUMENTO_UTILIZADO,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,19,LOCAL_FATO,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,20,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,21,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,22,AISP,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,23,RISP,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,24,SETOR_CENSITARIO_FATO,NUMBER,22,,Y
NEAC,PAINEL_CVLI,25,UOP_PM,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,26,MOTIV_INICIAL,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,27,MOTIV_FINAL,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,28,ANTECEDENTES_VITIMA,VARCHAR2,4000,,Y
NEAC,PAINEL_CVLI,29,LATITUDE,NUMBER,22,,Y
NEAC,PAINEL_CVLI,30,LONGITUDE,NUMBER,22,,Y
NEAC,PAINEL_CVLI,31,GRP_MOTIVACAO,VARCHAR2,100,,Y
NEAC,PAINEL_CVLI,32,MOTIVACAO_NOVO,VARCHAR2,100,,Y
NEAC,PAINEL_CVLI,33,GP_IDADE,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,34,GP_ANTECEDENTES,VARCHAR2,255,,Y
NEAC,PAINEL_CVLI,35,GP_AMBIENTE,VARCHAR2,255,,Y
NEAC,PASSWORD_RESETS,1,EMAIL,VARCHAR2,255,,N
NEAC,PASSWORD_RESETS,2,TOKEN,VARCHAR2,255,,N
NEAC,PASSWORD_RESETS,3,CREATED_AT,TIMESTAMP(6),11,,Y
NEAC,PC_MENSAGEM,1,ID,NUMBER,22,,N
NEAC,PC_MENSAGEM,2,USUARIO,VARCHAR2,50,,Y
NEAC,PC_MENSAGEM,3,DATA_HORA,TIMESTAMP(6),11,,Y
NEAC,PC_MENSAGEM,4,ID_CONTROLE_MORTE,NUMBER,22,,Y
NEAC,PC_MENSAGEM,5,MENSAGEM,VARCHAR2,4000,,Y
NEAC,PC_MENSAGEM,6,USER_OUT,VARCHAR2,50,,Y
NEAC,PC_MSGSTATUS,1,ID,NUMBER,22,,N
NEAC,PC_MSGSTATUS,2,ID_CONTROLE_MORTE,NUMBER,22,,Y
NEAC,PC_MSGSTATUS,3,STATUS,VARCHAR2,50,,Y
NEAC,PC_MSGSTATUS,4,DATA_HORA,TIMESTAMP(6),11,,Y
NEAC,PERFIL,1,PERFIL_ID,NUMBER,22,,N
NEAC,PERFIL,2,PERFIL_NOME,VARCHAR2,255,,Y
NEAC,PERFIL,3,PERFIL_SISTEMA,VARCHAR2,255,,Y
NEAC,PERFIL,4,PERFIL_PENTAHO_ID,NUMBER,22,,Y
NEAC,PERFIL,5,PERFIL_PENTAHO_NOME,VARCHAR2,255,,Y
NEAC,PERMISSAO_PERFIL,1,ID,NUMBER,22,,N
NEAC,PERMISSAO_PERFIL,2,PERFIL,NUMBER,22,,N
NEAC,PERMISSAO_PERFIL,3,PERMISSAO,NUMBER,22,,N
NEAC,PERMISSAO_PERFIL,4,PERMITE,CHAR,1,,N
NEAC,PERMISSAO_USUARIO,1,ID,NUMBER,22,,N
NEAC,PERMISSAO_USUARIO,2,USUARIO,NUMBER,22,,N
NEAC,PERMISSAO_USUARIO,3,PERMISSAO,NUMBER,22,,Y
NEAC,PERMISSAO_USUARIO,4,PERMITE,CHAR,1,,Y
NEAC,PERMISSION_ROLE,1,PERMISSION_ID,NUMBER,22,10,N
NEAC,PERMISSION_ROLE,2,ROLE_ID,NUMBER,22,10,N
NEAC,PERMISSIONS,1,ID,NUMBER,22,10,N
NEAC,PERMISSIONS,2,NAME,VARCHAR2,255,,N
NEAC,PERMISSIONS,3,DISPLAY_NAME,VARCHAR2,255,,Y
NEAC,PERMISSIONS,4,DESCRIPTION,VARCHAR2,255,,Y
NEAC,PERMISSIONS,5,CREATED_AT,TIMESTAMP(6),11,,Y
NEAC,PERMISSIONS,6,UPDATED_AT,TIMESTAMP(6),11,,Y
NEAC,PERMISSOES,1,ID,NUMBER,22,,N
NEAC,PERMISSOES,2,PERMISSAO,VARCHAR2,100,,N
NEAC,PERMISSOES,3,KEY,VARCHAR2,150,,N
NEAC,REGIOES_2026,1,REGIAO,VARCHAR2,255,,Y
NEAC,REGIOES_2026,2,CIDADE,VARCHAR2,255,,Y
NEAC,RISP,1,COD_RISP,NUMBER,22,,N
NEAC,RISP,2,DSC_RISP,VARCHAR2,55,,N
NEAC,ROLES,1,ID,NUMBER,22,10,N
NEAC,ROLES,2,NAME,VARCHAR2,255,,N
NEAC,ROLES,3,DISPLAY_NAME,VARCHAR2,255,,Y
NEAC,ROLES,4,DESCRIPTION,VARCHAR2,255,,Y
NEAC,ROLES,5,CREATED_AT,TIMESTAMP(6),11,,Y
NEAC,ROLES,6,UPDATED_AT,TIMESTAMP(6),11,,Y
NEAC,ROLE_USER,1,USER_ID,NUMBER,22,10,N
NEAC,ROLE_USER,2,ROLE_ID,NUMBER,22,10,N
NEAC,SINESPDELEGACIAS,1,MUNICIPIO,NVARCHAR2,200,,Y
NEAC,SINESPDELEGACIAS,2,UNIDADEOP,NVARCHAR2,200,,Y
NEAC,SINESPDELEGACIAS,3,IDSINESP,NUMBER,22,11,Y
NEAC,SINESPDELEGACIAS,4,IDSISPOL,NUMBER,22,11,Y
NEAC,SINESPDELEGACIAS,5,IDCIDADE,NUMBER,22,11,Y
NEAC,SOLICITA_CADASTRO,1,ID_SOL_CAD,NUMBER,22,,N
NEAC,SOLICITA_CADASTRO,2,NOME_USUARIO,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,3,CPF,VARCHAR2,15,,Y
NEAC,SOLICITA_CADASTRO,4,DATA_NASC,DATE,7,,Y
NEAC,SOLICITA_CADASTRO,5,MATRICULA,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,6,EMAIL_PES,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,7,EMAIL_INST,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,8,TELEFONE_PES,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,9,TELEFONE_INST,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,10,ORG_VINCULADO,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,11,UNID_LOTACAO,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,12,CARGO_FUNCAO,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,13,ID_SISTEMA_FK,NUMBER,22,,Y
NEAC,SOLICITA_CADASTRO,14,STATUS_SOL_CAD,CHAR,1,,Y
NEAC,SOLICITA_CADASTRO,15,DATA_SOLICITACAO,TIMESTAMP(0),7,,Y
NEAC,SOLICITA_CADASTRO,16,CODIGO,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,17,RISP,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,18,TOKEN,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,19,TIPO_SOLICITACAO,VARCHAR2,255,,Y
NEAC,SOLICITA_CADASTRO,20,SIS_ARCGIS,VARCHAR2,50,,Y
NEAC,SOLICITA_CADASTRO,21,SIS_PENTAHO,VARCHAR2,50,,Y
NEAC,SOLICITA_CADASTRO,22,SIS_SIESP,VARCHAR2,50,,Y
NEAC,SOLICITA_CADASTRO,23,NUM_ORDEM,VARCHAR2,50,,Y
NEAC,SUB_COMP,1,ID,NUMBER,22,,N
NEAC,SUB_COMP,2,ID_SUBJETIVIDADE,VARCHAR2,255,,N
NEAC,SUB_COMP,3,DESCRICAO,VARCHAR2,255,,N
NEAC,SUBJETIVIDADE,1,ID,NUMBER,22,,N
NEAC,SUBJETIVIDADE,2,DESCRICAO,VARCHAR2,255,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,1,USUARIO,VARCHAR2,32,,N
NEAC,TB_ACESSO_USUARIOS_PENTAHO,2,NOME,VARCHAR2,255,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,3,EMAIL,VARCHAR2,255,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,4,ORGAO,VARCHAR2,255,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,5,PRIMEIRO_ACESSO,TIMESTAMP(6),11,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,6,ULTIMO_ACESSO,TIMESTAMP(6),11,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,7,DIF_DIAS,NUMBER,22,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,8,STATUS,VARCHAR2,255,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,9,OBS_ATUALIZACAO,VARCHAR2,255,,Y
NEAC,TB_ACESSO_USUARIOS_PENTAHO,10,DATA_ATUALIZACAO,TIMESTAMP(6),11,,Y
NEAC,TB_BASE_GEO,1,ID,NUMBER,22,,N
NEAC,TB_BASE_GEO,2,CIDADE_FATO,VARCHAR2,255,,Y
NEAC,TB_BASE_GEO,3,BAIRRO_FATO,VARCHAR2,255,,Y
NEAC,TB_BASE_GEO,4,ENDERECO_FATO,VARCHAR2,255,,Y
NEAC,TB_BASE_GEO,5,PT_REF_FATO,VARCHAR2,255,,Y
NEAC,TB_BASE_GEO,6,COMPL_BAIRRO_FATO,VARCHAR2,255,,Y
